ANO_OCORRENCIA,MES_OCORRENCIA,UF,MUNICIPIO,ESPECIE_ARMA,MARCA_ARMA,CALIBRE_ARMA,TIPO_OCORRENCIA,MAIS_1000_MIL_HAB,TOTAL
2024,6,SP,CAMPINAS,Revolver,TAURUS ARMAS S.A.,.38,Roubo de Arma de Fogo,S,1
2024,6,SP,CAMPINAS,Rifle,IMBEL,.22 LR,Recuperação de Arma de Fogo,S,1
2024,6,SP,CAMPINAS,Rifle,IMBEL,.22 LR,Roubo de Arma de Fogo,S,1
2024,6,SP,CASA BRANCA,Pistola,GLOCK GMBH (ÁUSTRIA),380,Recuperação de Arma de Fogo,N,1
2024,6,SP,CRUZEIRO,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,1
2024,6,SP,CRUZEIRO,Revolver,TAURUS ARMAS S.A.,.22 LR,Recuperação de Arma de Fogo,N,1
2024,6,SP,ENGENHEIRO COELHO,Pistola,TAURUS ARMAS S.A.,9x19mm,Apreensão de Arma de Fogo,N,1
2024,6,SP,FERNANDÓPOLIS,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,N,1
2024,6,SP,GUARARAPES,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apostilada no Exercito,N,1
2024,6,SP,GUARARAPES,Pistola,TAURUS ARMAS S.A.,.380 ACP,Recuperação de Arma de Fogo,N,1
2024,6,SP,GUARULHOS,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,6,SP,ITAPETININGA,Revolver,ROSSI (AMADEO ROSSI S.A.),.32,Apreensão de Arma de Fogo,S,1
2024,6,SP,ITAQUAQUECETUBA,Revolver,TAURUS ARMAS S.A.,.38,Apostilada no Exercito,S,1
2024,6,SP,ITATIBA,Pistola,TAURUS ARMAS S.A.,380,Campanha do Desarmamento,S,1
2024,6,SP,ITIRAPINA,Pistola,TAURUS ARMAS S.A.,9 mm,Extravio/Perda de Arma de Fogo,N,1
2024,6,SP,JUNDIAÍ,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,6,SP,JUNQUEIRÓPOLIS,Pistola,IMBEL,.40,Recuperação de Arma de Fogo,N,1
2024,6,SP,LEME,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,6,SP,MACAUBAL,Pistola,GLOCK GMBH (ÁUSTRIA),380,Recuperação de Arma de Fogo,N,1
2024,6,SP,MIRANDÓPOLIS,Pistola,TAURUS ARMAS S.A.,380,Recuperação de Arma de Fogo,N,2
2024,6,SP,MURUTINGA DO SUL,Carabina,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Recuperação de Arma de Fogo,N,1
2024,6,SP,OSASCO,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,S,1
2024,6,SP,OSVALDO CRUZ,Espingarda,ROSSI (AMADEO ROSSI S.A.),.32,Apreensão de Arma de Fogo,N,1
2024,6,SP,OSVALDO CRUZ,Revolver,TAURUS ARMAS S.A.,.22 LR,Apreensão de Arma de Fogo,N,1
2024,6,SP,OSVALDO CRUZ,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,N,1
2024,6,SP,PIRACICABA,Espingarda,V.V.S.,20,Campanha do Desarmamento,S,1
2024,6,SP,PIRACICABA,Pistola,BERETTA (PIETRO BERETTA S.P.A.),.22 LR,Campanha do Desarmamento,S,1
2024,6,SP,PIRACICABA,Pistola,TAURUS ARMAS S.A.,"6,35mm",Campanha do Desarmamento,S,1
2024,6,SP,PIRACICABA,Pistola,TAURUS ARMAS S.A.,"7,65mm",Campanha do Desarmamento,S,1
2024,6,SP,PIRACICABA,Revolver,SAUER (J.P. SAUER & SOHN),.22 LR,Campanha do Desarmamento,S,1
2024,6,SP,PIRACICABA,Revolver,TAURUS ARMAS S.A.,.38,Remetida ao Exército para destruição,S,1
2024,6,SP,PITANGUEIRAS,Pistola,TAURUS ARMAS S.A.,380,Recuperação de Arma de Fogo,N,1
2024,6,SP,PRESIDENTE PRUDENTE,Revolver,TAURUS ARMAS S.A.,.32,Campanha do Desarmamento,S,1
2024,6,SP,RIBEIRÃO PRETO,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apostilada no Exercito,S,1
2024,6,SP,RIBEIRÃO PRETO,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,S,1
2024,6,SP,SANTA BÁRBARA D´OESTE,Espingarda,ROSSI (AMADEO ROSSI S.A.),.32,Apreensão de Arma de Fogo,S,1
2024,6,SP,SANTA BÁRBARA D´OESTE,Revolver,COLT,.32,Apreensão de Arma de Fogo,S,1
2024,6,SP,SANTO ANDRÉ,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Campanha do Desarmamento,S,1
2024,6,SP,SANTO ANDRÉ,Pistola,TAURUS ARMAS S.A.,380,Campanha do Desarmamento,S,1
2024,6,SP,SANTOS,Pistola,GLOCK GMBH (ÁUSTRIA),9x19mm,Furto de Arma de Fogo,S,2
2024,6,SP,SOROCABA,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,S,1
2024,6,SP,SOROCABA,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,S,1
2024,6,SP,SÃO JOSÉ DOS CAMPOS,Pistola,TAURUS ARMAS S.A.,9 mm,Campanha do Desarmamento,S,1
2024,6,SP,SÃO JOSÉ DOS CAMPOS,Pistola,TAURUS ARMAS S.A.,9 mm,Sub Judice,S,1
2024,6,SP,SÃO JOSÉ DOS CAMPOS,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,6,SP,SÃO JOÃO DA BOA VISTA,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,N,1
2024,6,SP,SÃO PAULO,Carabina,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,S,1
2024,6,SP,SÃO PAULO,Pistola,GLOCK GMBH (ÁUSTRIA),380,Apostilada no Exercito,S,2
2024,6,SP,SÃO PAULO,Pistola,GLOCK GMBH (ÁUSTRIA),380,Recuperação de Arma de Fogo,S,1
2024,6,SP,SÃO PAULO,Pistola,GLOCK GMBH (ÁUSTRIA),9 mm,Campanha do Desarmamento,S,1
2024,6,SP,SÃO PAULO,Pistola,TAURUS ARMAS S.A.,380,Furto de Arma de Fogo,S,1
2024,6,SP,SÃO PAULO,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Extravio/Perda de Arma de Fogo,S,1
2024,6,SP,SÃO PAULO,Revolver,SMITH & WESSON,.32,Campanha do Desarmamento,S,1
2024,6,SP,SÃO PAULO,Revolver,TAURUS ARMAS S.A.,.38,Apostilada no Exercito,S,1
2024,6,SP,TAPIRAÍ,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Campanha do Desarmamento,N,1
2024,6,SP,TAQUARITINGA,Revolver,TAURUS ARMAS S.A.,.38,Apostilada no Exercito,N,1
2024,6,SP,TAUBATÉ,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,S,1
2024,6,SP,UBATUBA,Pistola,GLOCK GMBH (ÁUSTRIA),380,Apreensão de Arma de Fogo,N,1
2024,6,TO,PALMAS,Espingarda,MOSSBERG (O.F. MOSSBERG & SONS),12,Recuperação de Arma de Fogo,S,1
2024,6,TO,PALMAS,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,S,1
2024,6,,,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,N,1
2024,6,,,Revolver,TAURUS ARMAS S.A.,.38,Extravio/Perda de Arma de Fogo,N,1
2024,7,AC,BRASILÉIA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apreensão de Arma de Fogo,N,1
2024,7,AC,CRUZEIRO DO SUL,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,N,1
2024,7,AC,CRUZEIRO DO SUL,Revolver,TAURUS ARMAS S.A.,.32,Extravio/Perda de Arma de Fogo,N,1
2024,7,AC,RIO BRANCO,Pistola,TAURUS ARMAS S.A.,9 mm,Apostilada no Exercito,S,1
2024,7,AC,RIO BRANCO,Pistola,TAURUS ARMAS S.A.,9 mm,Extravio/Perda de Arma de Fogo,S,1
2024,7,AC,RIO BRANCO,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,S,1
2024,7,AC,RIO BRANCO,Pistola,TAURUS ARMAS S.A.,9 mm,Recuperação de Arma de Fogo,S,1
2024,7,AC,RIO BRANCO,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,S,1
2024,7,AL,ARAPIRACA,Espingarda,BENELLI,20,Apostilada no Exercito,S,1
2024,7,AL,LIMOEIRO DE ANADIA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Furto de Arma de Fogo,N,1
2024,7,AL,MACEIÓ,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,S,1
2024,7,AL,MACEIÓ,Pistola,TAURUS ARMAS S.A.,.380 ACP,Campanha do Desarmamento,S,1
2024,7,AL,MACEIÓ,Pistola,TAURUS ARMAS S.A.,9 mm,Extravio/Perda de Arma de Fogo,S,1
2024,7,AL,MACEIÓ,Pistola,TAURUS ARMAS S.A.,9x19mm,Extravio/Perda de Arma de Fogo,S,1
2024,7,AL,MACEIÓ,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Extravio/Perda de Arma de Fogo,S,1
2024,7,AL,PALMEIRA DOS ÍNDIOS,Carabina,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,N,1
2024,7,AL,SANTANA DO IPANEMA,Pistola,GLOCK GMBH (ÁUSTRIA),380,Furto de Arma de Fogo,N,3
2024,7,AL,SANTANA DO IPANEMA,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,N,3
2024,7,AL,TEOTÔNIO VILELA,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,N,1
2024,7,AL,UNIÃO DOS PALMARES,Revolver,TAURUS ARMAS S.A.,.357 Mag,Furto de Arma de Fogo,N,1
2024,7,AL,VIÇOSA,Revolver,TAURUS ARMAS S.A.,.38,Extravio/Perda de Arma de Fogo,N,1
2024,7,AM,MANAUS,Espingarda,ROSSI (AMADEO ROSSI S.A.),.32,Extravio/Perda de Arma de Fogo,S,1
2024,7,AM,MANAUS,Espingarda,ROSSI (AMADEO ROSSI S.A.),28,Campanha do Desarmamento,S,1
2024,7,AM,MANAUS,Pistola,TAURUS ARMAS S.A.,380,Roubo de Arma de Fogo,S,1
2024,7,AM,MANAUS,Pistola,TAURUS ARMAS S.A.,380,Sub Judice,S,1
2024,7,AM,MANAUS,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,S,1
2024,7,AP,MACAPÁ,Pistola,TAURUS ARMAS S.A.,380,Campanha do Desarmamento,S,1
2024,7,AP,TARTARUGALZINHO,Revolver,TAURUS ARMAS S.A.,.38 SPL,Furto de Arma de Fogo,N,1
2024,7,BA,ALAGOINHAS,Pistola,TAURUS ARMAS S.A.,.380 ACP,Recuperação de Arma de Fogo,S,1
2024,7,BA,BARREIRAS,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,S,1
2024,7,BA,FEIRA DE SANTANA,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,S,1
2024,7,BA,FEIRA DE SANTANA,Pistola,TAURUS ARMAS S.A.,9x19mm,Recuperação de Arma de Fogo,S,1
2024,7,BA,ILHÉUS,Espingarda,ROSSI (AMADEO ROSSI S.A.),16,Sub Judice,S,1
2024,7,BA,SALVADOR,Pistola,TAURUS ARMAS S.A.,380,Apostilada no Exercito,S,1
2024,7,BA,SALVADOR,Pistola,TAURUS ARMAS S.A.,.380 ACP,Furto de Arma de Fogo,S,1
2024,7,BA,SALVADOR,Pistola,TAURUS ARMAS S.A.,.40,Recuperação de Arma de Fogo,S,1
2024,7,BA,SALVADOR,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Furto de Arma de Fogo,S,1
2024,7,BA,SALVADOR,Revolver,TAURUS ARMAS S.A.,.38,Apostilada no Exercito,S,2
2024,7,BA,VITÓRIA DA CONQUISTA,Espingarda,ROSSI (AMADEO ROSSI S.A.),28,Furto de Arma de Fogo,S,1
2024,7,CE,APUIARÉS,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,N,1
2024,7,CE,ARACATI,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,1
2024,7,CE,BARBALHA,Pistola,IMBEL,.40 S&W,Furto de Arma de Fogo,N,1
2024,7,CE,BREJO SANTO,Espingarda,ROSSI (AMADEO ROSSI S.A.),12,Apreensão de Arma de Fogo,N,1
2024,7,CE,EUSÉBIO,Revolver,TAURUS ARMAS S.A.,.357 Mag,Apostilada no Exercito,N,1
2024,7,CE,FORTALEZA,Pistola,IMBEL,380,Apostilada no Exercito,S,1
2024,7,CE,FORTALEZA,Pistola,IMBEL,380,Recuperação de Arma de Fogo,S,1
2024,7,CE,FORTALEZA,Pistola,TAURUS ARMAS S.A.,380,Apostilada no Exercito,S,2
2024,7,CE,FORTALEZA,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,S,1
2024,7,CE,FORTALEZA,Pistola,TAURUS ARMAS S.A.,380,Recuperação de Arma de Fogo,S,1
2024,7,CE,FORTALEZA,Pistola,TAURUS ARMAS S.A.,.40 S&W,Apreensão de Arma de Fogo,S,1
2024,7,CE,FORTALEZA,Pistola,TAURUS ARMAS S.A.,.40 S&W,Furto de Arma de Fogo,S,1
2024,7,CE,FORTALEZA,Pistola,TAURUS ARMAS S.A.,9 mm,Extravio/Perda de Arma de Fogo,S,1
2024,7,CE,FORTALEZA,Revolver,SMITH & WESSON,.38,Apreensão de Arma de Fogo,S,1
2024,7,CE,FORTALEZA,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,S,1
2024,7,CE,FORTALEZA,Revolver,TAURUS ARMAS S.A.,.38 SPL,Apostilada no Exercito,S,1
2024,7,CE,FORTALEZA,Revolver,TAURUS ARMAS S.A.,.38 SPL,Recuperação de Arma de Fogo,S,1
2024,7,CE,ITAPIPOCA,Revolver,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,7,CE,JUAZEIRO DO NORTE,Revolver,TAURUS ARMAS S.A.,.38,Extravio/Perda de Arma de Fogo,S,1
2024,7,CE,MARACANAÚ,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apreensão de Arma de Fogo,S,1
2024,7,CE,SENADOR SÁ,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apostilada no Exercito,N,1
2024,7,CE,SENADOR SÁ,Pistola,TAURUS ARMAS S.A.,.380 ACP,Recuperação de Arma de Fogo,N,1
2024,7,DF,BRASÍLIA,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Extravio/Perda de Arma de Fogo,S,1
2024,7,DF,BRASÍLIA,Espingarda,BOITO (E.R. AMANTINO & CIA),20,Extravio/Perda de Arma de Fogo,S,1
2024,7,DF,BRASÍLIA,Espingarda,HUGLU,12,Apostilada no Exercito,S,1
2024,7,DF,BRASÍLIA,Espingarda,ROSSI (AMADEO ROSSI S.A.),12,Extravio/Perda de Arma de Fogo,S,1
2024,7,DF,BRASÍLIA,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,S,2
2024,7,DF,BRASÍLIA,Pistola,TAURUS ARMAS S.A.,380,Extravio/Perda de Arma de Fogo,S,16
2024,7,DF,BRASÍLIA,Pistola,TAURUS ARMAS S.A.,380,Roubo de Arma de Fogo,S,1
2024,7,DF,BRASÍLIA,Pistola,TAURUS ARMAS S.A.,9 mm,Campanha do Desarmamento,S,1
2024,7,DF,BRASÍLIA,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Campanha do Desarmamento,S,1
2024,7,DF,BRASÍLIA,Revolver,TAURUS ARMAS S.A.,.32,Campanha do Desarmamento,S,1
2024,7,DF,BRASÍLIA,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,S,1
2024,7,DF,BRASÍLIA,Revolver,TAURUS ARMAS S.A.,.38,Extravio/Perda de Arma de Fogo,S,2
2024,7,DF,BRASÍLIA,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Extravio/Perda de Arma de Fogo,S,2
2024,7,ES,ALEGRE,Espingarda,BOITO (E.R. AMANTINO & CIA),36,Extravio/Perda de Arma de Fogo,N,1
2024,7,ES,ALEGRE,Garrucha,ROSSI (AMADEO ROSSI S.A.),.22 LR,Extravio/Perda de Arma de Fogo,N,1
2024,7,ES,CACHOEIRO DE ITAPEMIRIM,Pistola,TAURUS ARMAS S.A.,9 mm,Recuperação de Arma de Fogo,S,1
2024,7,ES,CACHOEIRO DE ITAPEMIRIM,Revolver,TAURUS ARMAS S.A.,.32,Campanha do Desarmamento,S,1
2024,7,ES,CARIACICA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Recuperação de Arma de Fogo,S,1
2024,7,ES,LARANJA DA TERRA,Pistola,TAURUS ARMAS S.A.,.40 S&W,Apreensão de Arma de Fogo,N,1
2024,7,ES,LINHARES,Pistola,TAURUS ARMAS S.A.,.40 S&W,Recuperação de Arma de Fogo,S,1
2024,7,ES,SANTA MARIA DE JETIBÁ,Pistola,TAURUS ARMAS S.A.,9 mm,Campanha do Desarmamento,N,1
2024,7,ES,SERRA,Pistola,TAURUS ARMAS S.A.,9 mm,Recuperação de Arma de Fogo,S,2
2024,7,ES,SÃO MATEUS,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,S,1
2024,7,ES,VILA VELHA,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,S,1
2024,7,GO,ANÁPOLIS,Carabina,ROSSI (AMADEO ROSSI S.A.),.38,Apostilada no Exercito,S,1
2024,7,GO,ANÁPOLIS,Carabina,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,S,1
2024,7,GO,ANÁPOLIS,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),8mm,Apostilada no Exercito,S,1
2024,7,GO,ANÁPOLIS,Espingarda,ROSSI (AMADEO ROSSI S.A.),16,Apostilada no Exercito,S,1
2024,7,GO,ANÁPOLIS,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,S,1
2024,7,GO,ANÁPOLIS,Pistola,WALTHER (CARL WALTHER GMBH SPORTWAFFEN),.22 LR,Furto de Arma de Fogo,S,1
2024,7,GO,ANÁPOLIS,Revolver,TAURUS ARMAS S.A.,36,Furto de Arma de Fogo,S,1
2024,7,GO,ANÁPOLIS,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Apostilada no Exercito,S,1
2024,7,GO,APARECIDA DE GOIÂNIA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Furto de Arma de Fogo,S,1
2024,7,GO,ARENÓPOLIS,Carabina,ROSSI (AMADEO ROSSI S.A.),.38,Apostilada no Exercito,N,1
2024,7,GO,BELA VISTA DE GOIÁS,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,4
2024,7,GO,CALDAS NOVAS,Carabina,REMINGTON (REMINGTON ARMS COMPANY),.22 LR,Campanha do Desarmamento,N,1
2024,7,GO,CATALÃO,Pistola,TAURUS ARMAS S.A.,.40 S&W,Extravio/Perda de Arma de Fogo,S,1
2024,7,GO,CERES,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,N,1
2024,7,GO,GOIANÉSIA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apostilada no Exercito,N,1
2024,7,GO,GOIÂNIA,Carabina,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Apostilada no Exercito,S,1
2024,7,GO,GOIÂNIA,Carabina,ROSSI (AMADEO ROSSI S.A.),.22 LR,Campanha do Desarmamento,S,1
2024,7,GO,GOIÂNIA,Carabina,ROSSI (AMADEO ROSSI S.A.),.38,Apostilada no Exercito,S,1
2024,7,GO,GOIÂNIA,Pistola,TAURUS ARMAS S.A.,380,Apostilada no Exercito,S,1
2024,7,GO,GOIÂNIA,Pistola,TAURUS ARMAS S.A.,380,Apreensão de Arma de Fogo,S,1
2024,7,GO,GOIÂNIA,Revolver,SMITH & WESSON,.38,Apostilada no Exercito,S,1
2024,7,GO,GOUVELÂNDIA,Espingarda,BOITO (E.R. AMANTINO & CIA),.32,Apreensão de Arma de Fogo,N,1
2024,7,GO,INHUMAS,Pistola,TAURUS ARMAS S.A.,9 mm,Campanha do Desarmamento,N,1
2024,7,GO,ITUMBIARA,Espingarda,TAURUS ARMAS S.A.,36,Apostilada no Exercito,S,1
2024,7,GO,ITUMBIARA,Pistola,TAURUS ARMAS S.A.,380,Apostilada no Exercito,S,1
2024,7,GO,LUZIÂNIA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Extravio/Perda de Arma de Fogo,S,1
2024,7,GO,PORANGATU,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,N,1
2024,7,GO,TRINDADE,Revolver,TAURUS ARMAS S.A.,.38 SPL,Apostilada no Exercito,S,1
2024,7,MA,BALSAS,Rifle,ROSSI (AMADEO ROSSI S.A.),.44 Magnum,Extravio/Perda de Arma de Fogo,N,1
2024,7,MA,CONCEIÇÃO DO LAGO-AÇU,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,N,1
2024,7,MA,NOVA OLINDA DO MARANHÃO,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Apreensão de Arma de Fogo,N,1
2024,7,MA,NOVA OLINDA DO MARANHÃO,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Campanha do Desarmamento,N,1
2024,7,MA,SANTA INÊS,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,N,1
2024,7,MG,BELO HORIZONTE,Carabina,TAURUS ARMAS S.A.,.40 S&W,Extravio/Perda de Arma de Fogo,S,2
2024,7,MG,BELO HORIZONTE,Pistola,GLOCK GMBH (ÁUSTRIA),380,Apostilada no Exercito,S,2
2024,7,MG,BELO HORIZONTE,Pistola,GLOCK GMBH (ÁUSTRIA),9x19mm,Roubo de Arma de Fogo,S,2
2024,7,MG,BELO HORIZONTE,Pistola,TAURUS ARMAS S.A.,380,Extravio/Perda de Arma de Fogo,S,2
2024,7,MG,BELO HORIZONTE,Pistola,TAURUS ARMAS S.A.,380,Furto de Arma de Fogo,S,2
2024,7,MG,BELO HORIZONTE,Pistola,TAURUS ARMAS S.A.,380,Recuperação de Arma de Fogo,S,1
2024,7,MG,BELO HORIZONTE,Pistola,TAURUS ARMAS S.A.,.45 ACP,Extravio/Perda de Arma de Fogo,S,2
2024,7,MG,BELO HORIZONTE,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Furto de Arma de Fogo,S,2
2024,7,MG,CONSELHEIRO LAFAIETE,Revolver,TAURUS ARMAS S.A.,.38,Furto de Arma de Fogo,S,2
2024,7,MG,CONTAGEM,Pistola,TAURUS ARMAS S.A.,9 mm,Campanha do Desarmamento,S,1
2024,7,MG,CURVELO,Revolver,TAURUS ARMAS S.A.,.38,Campanha do Desarmamento,N,1
2024,7,MG,CURVELO,Revolver,TAURUS ARMAS S.A.,.38,Extravio/Perda de Arma de Fogo,N,2
2024,7,MG,IBITIÚRA DE MINAS,Revolver,TAURUS ARMAS S.A.,.38,Apostilada no Exercito,N,1
2024,7,MG,JUIZ DE FORA,Espingarda,BOITO (E.R. AMANTINO & CIA),12,Apostilada no Exercito,S,1
2024,7,MG,JUIZ DE FORA,Garrucha,ROSSI (AMADEO ROSSI S.A.),.22 LR,Campanha do Desarmamento,S,1
2024,7,MG,MONTES CLAROS,Pistola,TAURUS ARMAS S.A.,380,Extravio/Perda de Arma de Fogo,S,2
2024,7,MG,MONTES CLAROS,Pistola,TAURUS ARMAS S.A.,9 mm,Campanha do Desarmamento,S,2
2024,7,MG,RIBEIRÃO DAS NEVES,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,S,1
2024,7,MG,UBERLÂNDIA,Pistola,TAURUS ARMAS S.A.,380,Apostilada no Exercito,S,1
2024,7,MG,UBERLÂNDIA,Revolver,SMITH & WESSON,.38,Campanha do Desarmamento,S,2
2024,7,MG,UBÁ,Espingarda,BOITO (E.R. AMANTINO & CIA),28,Furto de Arma de Fogo,S,1
2024,7,MS,AMAMBAÍ,Pistola,TAURUS ARMAS S.A.,.380 ACP,Apostilada no Exercito,N,1
2024,7,MS,CAMPO GRANDE,Carabina,TAURUS ARMAS S.A.,.38,Apreensão de Arma de Fogo,S,1
2024,7,MS,CAMPO GRANDE,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),12,Recuperação de Arma de Fogo,S,1
2024,7,MS,CAMPO GRANDE,Espingarda,ROSSI (AMADEO ROSSI S.A.),36,Campanha do Desarmamento,S,1
2024,7,MS,CAMPO GRANDE,Pistola,GLOCK GMBH (ÁUSTRIA),380,Apreensão de Arma de Fogo,S,1
2024,7,MS,CAMPO GRANDE,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,S,1
2024,7,MS,CAMPO GRANDE,Pistola,TAURUS ARMAS S.A.,9 mm,Recuperação de Arma de Fogo,S,1
2024,7,MS,CORONEL SAPUCAIA,Pistola,TAURUS ARMAS S.A.,9 mm,Recuperação de Arma de Fogo,N,1
2024,7,MT,ALTA FLORESTA,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),20,Apostilada no Exercito,N,1
2024,7,MT,COTRIGUAÇU,Revolver,TAURUS ARMAS S.A.,.22 MAGNUM,Extravio/Perda de Arma de Fogo,N,1
2024,7,MT,CUIABÁ,Pistola,TAURUS ARMAS S.A.,.40 S&W,Furto de Arma de Fogo,S,1
2024,7,MT,FELIZ NATAL,Rifle,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.22 LR,Furto de Arma de Fogo,N,1
2024,7,MT,RONDONÓPOLIS,Pistola,TAURUS ARMAS S.A.,9 mm,Apreensão de Arma de Fogo,S,1
2024,7,MT,SINOP,Pistola,TAURUS ARMAS S.A.,380,Apostilada no Exercito,S,1
2024,7,MT,SORRISO,Carabina,ROSSI (AMADEO ROSSI S.A.),.38,Apostilada no Exercito,N,1
2024,7,MT,SORRISO,Espingarda,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS),.32,Extravio/Perda de Arma de Fogo,N,1
2024,7,MT,SORRISO,Revolver,ROSSI (AMADEO ROSSI S.A.),.38,Apostilada no Exercito,N,2
2024,7,MT,VÁRZEA GRANDE,Pistola,TAURUS ARMAS S.A.,.380 ACP,Extravio/Perda de Arma de Fogo,S,1
2024,7,PA,ABAETETUBA,Pistola,TAURUS ARMAS S.A.,.380 ACP,Extravio/Perda de Arma de Fogo,S,1
2024,7,PA,ALTAMIRA,Pistola,TAURUS ARMAS S.A.,9 mm,Furto de Arma de Fogo,S,1
2024,7,PA,ALTAMIRA,Pistola,TAURUS ARMAS S.A.,9 mm,Roubo de Arma de Fogo,S,1
2024,7,PA,BELÉM,Pistola,TAURUS ARMAS S.A.,.45 ACP,Apostilada no Exercito,S,1
2024,7,PA,BELÉM,Pistola,TAURUS ARMAS S.A.,.45 ACP,Recuperação de Arma de Fogo,S,1
